2022-03-13 17:22:58,083 DEBUG    debug
2022-05-04 02:46:43,908 DEBUG    Creating refresh contacts request from test4
2022-05-04 02:46:43,908 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651614403.9085324, 'user': {'username': 'test4'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45208), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:46:43,908 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:43,909 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45208), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,914 INFO     Connected to 127.0.0.1:7777 as test3
2022-05-04 02:46:43,915 INFO     Sender daemon [test3] UP
2022-05-04 02:46:43,915 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45206), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:43,915 INFO     Receiver daemon [test3] UP
2022-05-04 02:46:44,175 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614404.174783, 'alert': '[]'}
2022-05-04 02:46:44,175 INFO     Response status OK
2022-05-04 02:46:44,175 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:46:44,182 INFO     Connected to 127.0.0.1:7777 as test4
2022-05-04 02:46:44,190 INFO     Sender daemon [test4] UP
2022-05-04 02:46:44,191 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45208), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:44,192 INFO     Receiver daemon [test4] UP
2022-05-04 02:46:47,147 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test4'}, 'time': 1651614407.146967, 'text': 'jjj'}
2022-05-04 02:46:47,147 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test4'}, 'time': 1651614407.146967, 'text': 'jjj'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45208), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:46:47,147 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:46:47,197 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651614407.185884, 'sender': 'test4', 'recipient': 'all', 'text': 'jjj'}
2022-05-04 02:46:47,198 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651614407.185884, 'sender': 'test4', 'recipient': 'all', 'text': 'jjj'}
2022-05-04 02:46:47,198 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651614407.185884, 'sender': 'test4', 'recipient': 'all', 'text': 'jjj'}
2022-05-04 02:46:47,209 INFO     Received message from [test4] to [all]: jjj
2022-05-04 02:46:47,209 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45202), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:47,209 INFO     Received message from [test4] to [all]: jjj
2022-05-04 02:46:47,210 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45206), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:46:47,210 INFO     Received message from [test4] to [all]: jjj
2022-05-04 02:46:47,210 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45204), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:49:50,677 DEBUG    Client app started with args: ['-n', 'god']
2022-05-04 02:49:50,697 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:49:50,697 DEBUG    Creating presence message from god
2022-05-04 02:49:50,698 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'god'}, 'time': 1651614590.6979344}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45250), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:49:50,698 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:49:50,698 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45250), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:49:50,954 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614590.9538527, 'alert': 'OK'}
2022-05-04 02:49:50,954 INFO     Response status OK
2022-05-04 02:49:50,954 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:49:50,954 DEBUG    Creating refresh contacts request from god
2022-05-04 02:49:50,955 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651614590.9550388, 'user': {'username': 'god'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45250), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:49:50,955 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:49:50,955 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45250), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:49:51,233 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614591.2328846, 'alert': '[]'}
2022-05-04 02:49:51,233 INFO     Response status OK
2022-05-04 02:49:51,233 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:49:51,242 INFO     Connected to 127.0.0.1:7777 as god
2022-05-04 02:49:51,242 INFO     Sender daemon [god] UP
2022-05-04 02:49:51,243 INFO     Receiver daemon [god] UP
2022-05-04 02:49:51,243 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45250), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:49:55,861 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'god'}, 'time': 1651614595.8614776, 'text': 'ff'}
2022-05-04 02:49:55,861 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'god'}, 'time': 1651614595.8614776, 'text': 'ff'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45250), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:49:55,862 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:50:56,003 DEBUG    Client app started with args: ['-n', 'god']
2022-05-04 02:50:56,023 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
2022-05-04 02:53:08,075 DEBUG    Client app started with args: ['-n', 'god']
2022-05-04 02:53:08,093 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 02:53:08,094 DEBUG    Creating presence message from god
2022-05-04 02:53:08,094 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'god'}, 'time': 1651614788.0941985}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45296), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:53:08,094 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:53:08,094 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45296), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:55:02,431 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651614879.3231063, 'alert': 'OK'}
2022-05-04 02:55:02,432 INFO     Response status OK
2022-05-04 02:55:02,432 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 02:55:02,432 DEBUG    Creating refresh contacts request from god
2022-05-04 02:55:02,433 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651614902.4330363, 'user': {'username': 'god'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45296), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:55:02,433 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 02:55:02,433 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45296), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:57:12,760 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651615022.2186983, 'alert': '[]'}
2022-05-04 02:57:12,761 INFO     Response status OK
2022-05-04 02:57:12,761 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 02:57:12,768 INFO     Connected to 127.0.0.1:7777 as god
2022-05-04 02:57:12,769 INFO     Sender daemon [god] UP
2022-05-04 02:57:12,769 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45296), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 02:57:12,769 INFO     Receiver daemon [god] UP
2022-05-04 02:57:53,428 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'god'}, 'time': 1651615073.4289126, 'text': 'ff'}
2022-05-04 02:57:53,429 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'god'}, 'time': 1651615073.4289126, 'text': 'ff'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45296), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 02:57:53,429 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 03:02:23,322 DEBUG    Client app started with args: ['-n', 'test1']
2022-05-04 03:02:23,364 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 03:02:23,364 DEBUG    Creating presence message from test1
2022-05-04 03:02:23,365 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test1'}, 'time': 1651615343.365515}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45410), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 03:02:23,366 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 03:02:23,366 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45410), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 03:02:23,617 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651615343.6169095, 'alert': 'OK'}
2022-05-04 03:02:23,618 INFO     Response status OK
2022-05-04 03:02:23,618 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 03:02:23,619 DEBUG    Creating refresh contacts request from test1
2022-05-04 03:02:23,619 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651615343.6192243, 'user': {'username': 'test1'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45410), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 03:02:23,619 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 03:02:23,625 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45410), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 03:02:23,669 DEBUG    Client app started with args: ['-n', 'test2']
2022-05-04 03:02:23,695 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 03:02:23,695 DEBUG    Creating presence message from test2
2022-05-04 03:02:23,696 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test2'}, 'time': 1651615343.6963704}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45412), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 03:02:23,696 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 03:02:23,697 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45412), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 03:02:23,702 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651615343.701498, 'alert': '[]'}
2022-05-04 03:02:23,702 INFO     Response status OK
2022-05-04 03:02:23,702 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 03:02:23,722 INFO     Connected to 127.0.0.1:7777 as test1
2022-05-04 03:02:23,727 DEBUG    Client app started with args: ['-n', 'test3']
2022-05-04 03:02:23,742 INFO     Sender daemon [test1] UP
2022-05-04 03:02:23,757 INFO     Receiver daemon [test1] UP
2022-05-04 03:02:23,757 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45410), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 03:02:23,772 INFO     Connected to server address: 127.0.0.1:7777
2022-05-04 03:02:23,774 DEBUG    Creating presence message from test3
2022-05-04 03:02:23,776 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1651615343.7751458}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45414), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 03:02:23,776 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 03:02:23,777 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45414), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 03:02:23,782 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651615343.7745504, 'alert': 'OK'}
2022-05-04 03:02:23,782 INFO     Response status OK
2022-05-04 03:02:23,783 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 03:02:23,783 DEBUG    Creating refresh contacts request from test2
2022-05-04 03:02:23,784 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651615343.7840924, 'user': {'username': 'test2'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45412), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 03:02:23,784 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-04 03:02:23,784 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45412), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-04 03:02:24,056 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651615344.0557718, 'alert': '[]'}
2022-05-04 03:02:24,056 INFO     Response status OK
2022-05-04 03:02:24,057 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 03:02:24,060 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651615344.058009, 'alert': 'OK'}
2022-05-04 03:02:24,060 INFO     Response status OK
2022-05-04 03:02:24,060 DEBUG    Response PRESENCE result: 200: OK
2022-05-04 03:02:24,060 DEBUG    Creating refresh contacts request from test3
2022-05-04 03:02:24,061 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651615344.0609338, 'user': {'username': 'test3'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45414), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-04 03:02:24,061 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
